-1.000000000000000000e+00,3.182941908988703439e-01,1.098337610274662535e-01,4.844523203679622636e-01,6.977586963566070333e-01,1.225359198620839668e-01,-6.924562798204229042e-01,1.275140620075865927e+00,-7.326830956410945728e-02
1.000000000000000000e+00,3.908266853097548399e-01,1.270254214728796793e-01,9.505048027235287744e-01,-3.340596192939027653e-01,-3.601389035184683340e-01,-9.991731206935884346e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
1.000000000000000000e+00,-1.041690079305242600e+00,-1.448355826615921993e+00,-1.989055659579762825e+00,-1.321970772576305908e+00,-2.342553356688593436e+00,1.577248342641001777e+00,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.638948200907037522e-01,5.120920132674826146e-03,4.283646190282015542e-01,1.269655855712186476e-01,2.604430122565269401e-01,-1.403659662487250492e-01,4.929823312530589585e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-8.784919668807504856e-01,-9.779294817005160789e-01,-9.463893267600367309e-01,-1.124388541919825180e+00,-1.532782649268032427e-01,-1.403659662487250492e-01,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,4.996254269260854142e-01,-1.498367929729852221e+00,-2.107687200542998074e+00,5.221300468841800768e-01,-6.359530883073555296e-01,-1.551263434265286234e+00,2.001430459697044029e+00,-7.326830956410945728e-02
1.000000000000000000e+00,8.078885281723489076e-01,4.755472650480810359e-01,2.334699445886007363e-01,1.905205661479544288e+00,8.805914676347260939e-02,1.638591710815634706e+00,2.001430459697044029e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,6.443046046076823796e-02,2.911276348154632210e-01,5.837154464800570208e-01,-4.438275252141697380e-01,-1.015631052788868172e-01,-2.630527025979912392e-01,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,6.446904157478569042e-01,9.889361347129398128e-02,1.338033098337742532e-01,4.343157221479663765e-01,4.328268777495813402e-01,-1.767922989945884191e-02,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-2.619657643882183362e-01,-1.296756639051821258e+00,-1.925301294028092247e+00,-5.975025935025436441e-01,-5.152843824622173052e-01,-5.697695434711567142e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
1.000000000000000000e+00,4.996254269260854142e-01,5.396252721628040927e-01,6.999259355868994170e-01,-2.023381321895824092e-01,1.846374574792627454e+00,-1.060516488868221474e+00,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.820279436934268191e-01,-1.339752416529436663e-01,8.213820370492592726e-01,-1.364773886374220369e-01,8.982633145808285313e-01,-1.060516488868221474e+00,-5.126497543762646991e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,5.540247977342493968e-01,1.879011908682747478e+00,6.745048910947777365e-01,-1.364773886374220369e-01,1.208554272468326030e+00,-7.537996479950560547e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-2.020878753852204834e+00,-1.676536047073228897e+00,-2.149248590744403664e+00,-1.585413746784946731e+00,-2.463222062533731549e+00,9.024712927200375656e-01,-1.741755636812104768e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-4.436828115555975505e-02,-3.340236541086644695e-01,-1.037582280017489422e+00,-5.755490123184900941e-01,-7.910985672511042788e-01,1.050075064498073446e-01,-1.238939593997443023e+00,-7.326830956410945728e-02
1.000000000000000000e+00,-1.658216281797774805e+00,-1.590577744846161323e+00,-1.988248642294298651e+00,-1.387831516128466003e+00,-2.256361423942066402e+00,5.957544518468721462e-01,9.957983740677204265e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-6.246282364426484213e-01,-1.496805051507542172e+00,-2.062090723914271617e+00,-4.218739440301164656e-01,-1.497872415772627308e+00,4.366413827517425655e-02,9.957983740677204265e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-2.818736192371952054e+00,-1.664033021294746062e+00,-2.145617012959814218e+00,-1.563460165600893292e+00,-2.463222062533731549e+00,2.313368760736598695e+00,1.275140620075865927e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,1.369629548716553014e-01,4.927389254934944618e-01,2.157155643083887853e-01,3.465013974117526763e-01,1.570126929606947275e-01,-3.243960707726243342e-01,7.723245772612044036e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,1.913623256798192840e-01,-1.173289259489306069e+00,-1.884950429754882917e+00,-2.681988757417425595e-01,-6.531914748566609585e-01,-1.060516488868221474e+00,7.723245772612044036e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,8.260216517750719190e-01,1.669586226893164493e+00,5.732242217690225461e-01,1.971066405031704605e+00,2.053235213384292823e+00,-1.551263434265286234e+00,2.695085344465424360e-01,-7.326830956410945728e-02
1.000000000000000000e+00,1.732292020770962448e-01,4.255351619341505853e-01,2.976278187830037614e-01,-5.975025935025436441e-01,1.867214016945426686e-03,-2.017093344233581442e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,4.089598089124778513e-01,3.505170072632555200e-01,6.119610514713035299e-01,3.915126083500496124e-02,9.327400876794392781e-01,-1.183203225217487775e+00,-9.833711561602995199e-03,-7.326830956410945728e-02
-1.000000000000000000e+00,3.364273145015908018e-01,1.598458641413962877e-01,5.102768735028160307e-01,-9.257022626931538101e-02,8.982633145808285313e-01,-9.378297525189552841e-01,2.695085344465424360e-01,-7.326830956410945728e-02
1.000000000000000000e+00,6.628235393505773621e-01,-4.027902958903186170e-01,5.825049205518604278e-01,1.510041200166583275e+00,2.087278526086111530e-01,1.663508746244404535e-01,4.929823312530589585e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.638948200907037522e-01,5.120920132674826146e-03,4.283646190282015542e-01,1.269655855712186476e-01,2.604430122565269401e-01,-1.403659662487250492e-01,4.929823312530589585e-01,-7.326830956410945728e-02
1.000000000000000000e+00,5.540247977342493968e-01,-4.684311812273518338e-01,5.538558069178822763e-01,1.949112823847650944e+00,8.293097683836064826e-01,-1.183203225217487775e+00,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-9.876765196372633282e-02,-4.489118298125543277e-02,-7.319662388778933049e-02,7.636194399087674611e-01,3.983501046509705934e-01,4.117243473229728612e-01,2.727720299318222352e+00,-7.326830956410945728e-02
1.000000000000000000e+00,5.177585505288058165e-01,4.458525788241848864e-01,1.866629420316784083e-01,2.475998772264933034e+00,6.914026759891628293e-01,-8.151430161696890941e-01,1.777956662890527895e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,5.902910449396928660e-01,9.194046801842113981e-01,-5.493368223116579241e-01,7.197122775406608053e-01,7.775946087356900849e-01,-2.630527025979912392e-01,1.275140620075865927e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-5.702288656344843831e-01,-5.293834318974544040e-01,5.925926366201628159e-01,-8.828991488952377953e-01,5.879723566933305889e-01,1.050075064498073446e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
-1.000000000000000000e+00,3.001610672961472770e-01,-3.434009234425263180e-01,-2.111965797021645719e-01,-1.145238074533687089e-01,8.982633145808285313e-01,-1.060516488868221474e+00,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-1.713001463746108011e-01,-3.262092629971128921e-01,6.313294663224436887e-01,-9.268063112633446732e-01,-1.877550380254139895e-01,1.393218238117102326e+00,-1.015465797190926445e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-3.344982587991053857e-01,5.693199583867002422e-01,2.685751965062929680e-01,-4.755901533101687673e-03,-7.738601807017988499e-01,1.331874869942469397e+00,7.723245772612044036e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,1.369629548716553014e-01,-1.140468816820789266e+00,5.078558216464233999e-01,-8.389919865271310284e-01,-5.152843824622173052e-01,1.050075064498073446e-01,-2.333075083681192818e-01,-7.326830956410945728e-02
1.000000000000000000e+00,3.182941908988703439e-01,2.067322108107058631e-01,5.356979179949381553e-01,-1.145238074533687089e-01,8.637865414822172294e-01,-7.537996479950560547e-01,1.498614416882382505e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,3.001610672961472770e-01,-3.996645394456979639e-01,-2.418632365498036840e-01,1.246598225957942230e+00,3.293965584537490998e-01,-7.537996479950560547e-01,1.275140620075865927e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,6.446904157478569042e-01,-7.591265305770713567e-01,-4.238456344219773686e-01,4.343157221479663765e-01,7.086410625384685913e-01,-5.084261752965236747e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,4.089598089124778513e-01,3.505170072632555200e-01,6.119610514713035299e-01,3.915126083500496124e-02,5.190188104961085402e-01,-5.697695434711567142e-01,-1.238939593997443023e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-3.924856732137962823e+00,-1.695290585740952372e+00,-2.148441573458939047e+00,-1.826903139809534338e+00,-2.567085842226360937e-01,-1.244546593392120704e+00,7.723245772612044036e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,1.006967076662117766e-01,-2.590054994377692377e-01,7.927329234152805659e-01,-1.364773886374220369e-01,5.879723566933305889e-01,2.276942427990735485e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
1.000000000000000000e+00,1.006967076662117766e-01,-2.590054994377692377e-01,7.927329234152805659e-01,-1.364773886374220369e-01,-6.014763152087445608e-01,7.797845563707713756e-01,4.929823312530589585e-01,-7.326830956410945728e-02
1.000000000000000000e+00,1.006967076662117766e-01,2.114208454776370094e-01,9.981188225659154423e-01,-1.145238074533687089e-01,4.500652642988869911e-01,-9.991731206935884346e-01,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.816421325532472014e-02,-4.090418087795597568e-01,-6.913718645533543095e-01,-7.511776617909174947e-01,8.465481549329121336e-01,4.117243473229728612e-01,-1.238939593997443023e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,2.820279436934268191e-01,-1.339752416529436663e-01,8.213820370492592726e-01,-1.364773886374220369e-01,1.397743064113890488e-01,-5.697695434711567142e-01,-1.238939593997443023e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,4.996254269260854142e-01,5.396252721628040927e-01,6.999259355868994170e-01,-2.023381321895824092e-01,1.949804894088459806e+00,-1.244546593392120704e+00,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,4.270929325151983647e-01,-5.559523616767299004e-01,-3.282140860944713356e-01,-2.901524569257958874e-01,1.225359198620839668e-01,-5.084261752965236747e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,1.006967076662117766e-01,-9.779294817005160789e-01,-1.816353960490427299e+00,7.636194399087674611e-01,-7.393834076031881031e-01,-1.121859857042854625e+00,3.007062545326367964e+00,-7.326830956410945728e-02
1.000000000000000000e+00,5.540247977342493968e-01,-1.496040238760468766e-01,-3.596877602275745378e-01,6.318979528044470495e-01,7.082076021416754130e-02,-3.243960707726243342e-01,1.777956662890527895e+00,-7.326830956410945728e-02
1.000000000000000000e+00,1.550960784743757592e-01,3.005049041493250139e-01,1.045732842408302554e+00,-3.340596192939027653e-01,-5.152843824622173052e-01,4.117243473229728612e-01,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,7.534891573641848694e-01,1.814933901568024366e+00,6.406101651052821255e-01,6.538515339885003774e-01,7.603562221863849890e-01,-6.311129116457898647e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-2.438326407854978506e-01,-9.310431350312065035e-01,-1.798599580210215265e+00,1.269655855712186476e-01,-1.273773390631656621e+00,-3.243960707726243342e-01,9.957983740677204265e-01,-7.326830956410945728e-02
1.000000000000000000e+00,4.629733685804777316e-02,2.442412881461536178e-01,5.591014192733992916e-01,-4.438275252141697380e-01,-2.049934245747196682e-01,-3.243960707726243342e-01,-1.015465797190926445e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,8.256358406348872359e-02,-2.621312558823898908e-01,-1.274441853301227390e+00,-4.218739440301164656e-01,5.358237366486185566e-02,-3.857394389472574292e-01,2.695085344465424360e-01,-7.326830956410945728e-02
1.000000000000000000e+00,5.540247977342493968e-01,1.692231334752583582e-01,-7.978981462346267373e-01,1.971066405031704605e+00,6.569259028905520825e-01,-2.630527025979912392e-01,3.007062545326367964e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-8.102033950118804617e-03,-1.049821879926790658e+00,5.607154538443276381e-01,-5.096882687663298883e-01,-7.393834076031881031e-01,-6.924562798204229042e-01,-1.518281840005588412e+00,-7.326830956410945728e-02
1.000000000000000000e+00,2.638948200907037522e-01,1.502358257105960604e+00,5.030137179336385822e-01,-1.803845510055290813e-01,1.553322003454434608e+00,-6.924562798204229042e-01,-1.015465797190926445e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-9.876765196372633282e-02,-4.489118298125543277e-02,-7.319662388778933049e-02,7.636194399087674611e-01,-7.221450210538827852e-01,1.331874869942469397e+00,-7.361235511827810551e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,5.540247977342493968e-01,1.879011908682747478e+00,6.745048910947777365e-01,-1.364773886374220369e-01,1.867214016945426686e-03,1.209188133593203096e+00,4.929823312530589585e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,4.089598089124778513e-01,3.505170072632555200e-01,6.119610514713035299e-01,3.915126083500496124e-02,1.294746205214853063e+00,-1.428576697916020155e+00,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,4.814923033233623473e-01,4.739843868257703763e-01,6.696627873819924748e-01,1.070969576485515162e+00,1.501606843806518876e+00,-8.764863843443222446e-01,-1.518281840005588412e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,1.732292020770962448e-01,-3.863967009201406400e-02,8.718206173907707690e-01,-6.194561746865969720e-01,-1.566825961969848802e+00,2.558742233435131297e+00,-1.238939593997443023e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,1.550960784743757592e-01,5.396252721628040927e-01,2.431541520141713153e-01,3.684549785958060042e-01,-1.877116919857346744e+00,2.558742233435131297e+00,-1.015465797190926445e+00,-7.326830956410945728e-02
1.000000000000000000e+00,1.732292020770962448e-01,2.387545880039870089e-02,1.011191097724746801e-01,-2.670948271715501213e-02,-1.325488550279573019e+00,2.436055497085864996e+00,2.001430459697044029e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-8.603588432780274742e-01,-1.428038409725888025e+00,-1.979774960796924610e+00,-1.365877934944412786e+00,-8.945288865469370743e-01,-7.902259807409194037e-02,9.957983740677204265e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-9.510244612916349816e-01,-1.335828594609579145e+00,-7.999156894482871705e-01,-1.409785097312519664e+00,-2.463222062533731549e+00,-1.428576697916020155e+00,2.504246502511705774e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,5.177585505288058165e-01,6.005775228329065518e-01,7.289785578636102104e-01,-2.023381321895824092e-01,-2.911853573212468405e-01,-7.902259807409194037e-02,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,2.638948200907037522e-01,-1.855502229891841659e-01,7.963645011998693457e-01,1.269655855712186476e-01,1.570126929606947275e-01,1.663508746244404535e-01,-7.361235511827810551e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-9.147582140861940658e-01,-3.199577501078715303e-01,2.488032730124205283e-01,-5.316418499503834383e-01,-2.567085842226360937e-01,3.503809791483397662e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
-1.000000000000000000e+00,4.629733685804777316e-02,2.442412881461536178e-01,5.591014192733992916e-01,-4.438275252141697380e-01,5.190188104961085402e-01,-3.243960707726243342e-01,-1.238939593997443023e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-4.436828115555975505e-02,-2.746342816608723925e-01,-1.008126149098046653e+00,-3.340596192939027653e-01,3.121581719044433934e-01,-1.183203225217487775e+00,4.929823312530589585e-01,-7.326830956410945728e-02
1.000000000000000000e+00,5.177585505288058165e-01,6.005775228329065518e-01,7.289785578636102104e-01,-2.023381321895824092e-01,6.914026759891628293e-01,-3.243960707726243342e-01,4.929823312530589585e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,7.534891573641848694e-01,1.743041503341749898e+00,6.079259650439825524e-01,1.070969576485515162e+00,8.637865414822172294e-01,-3.857394389472574292e-01,1.498614416882382505e+00,-7.326830956410945728e-02
1.000000000000000000e+00,5.902910449396928660e-01,3.880260845987028029e-01,1.563997938267714938e-01,1.334412550694155764e+00,7.948329952849957358e-01,-5.084261752965236747e-01,7.723245772612044036e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,1.913623256798192840e-01,-1.173289259489306069e+00,-1.884950429754882917e+00,-2.681988757417425595e-01,-2.567085842226360937e-01,-1.183203225217487775e+00,4.929823312530589585e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-9.510244612916349816e-01,-1.335828594609579145e+00,-7.999156894482871705e-01,-1.409785097312519664e+00,-2.377030129787204515e+00,-1.244546593392120704e+00,2.504246502511705774e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,-6.246282364426484213e-01,-1.359271767944234099e+00,-1.949915321234749976e+00,-1.080481379551718524e+00,-8.428137268990206765e-01,-3.243960707726243342e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,3.908266853097548399e-01,1.270254214728796793e-01,9.505048027235287744e-01,-3.340596192939027653e-01,4.673036508481926976e-01,-9.991731206935884346e-01,1.275140620075865927e+00,-7.326830956410945728e-02
1.000000000000000000e+00,2.638948200907037522e-01,6.521525041691468294e-01,4.449084733802173841e-01,1.158783901221728918e+00,2.259662391579162211e-01,1.663508746244404535e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
1.000000000000000000e+00,-9.510244612916349816e-01,-1.335828594609579145e+00,-7.999156894482871705e-01,-1.409785097312519664e+00,-2.463222062533731549e+00,-1.428576697916020155e+00,2.504246502511705774e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,5.177585505288058165e-01,6.005775228329065518e-01,7.289785578636102104e-01,-2.023381321895824092e-01,6.741642894398578445e-01,-3.243960707726243342e-01,-2.333075083681192818e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,4.629733685804777316e-02,2.442412881461536178e-01,5.591014192733992916e-01,-4.438275252141697380e-01,4.155884912002762444e-01,-1.403659662487250492e-01,-1.015465797190926445e+00,-7.326830956410945728e-02
1.000000000000000000e+00,-1.223021315332457615e+00,-1.596829257735402408e+00,-2.081459138765411776e+00,-1.519553003232786637e+00,-1.739209827462903313e+00,1.454561606291735476e+00,-1.015465797190926445e+00,-7.326830956410945728e-02
1.000000000000000000e+00,8.260216517750719190e-01,3.255109557062900727e-01,1.245226110509358441e-01,3.025942350436460204e-01,2.432046257072218998e-01,-2.017093344233581442e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
-1.000000000000000000e+00,8.256358406348872359e-02,-2.621312558823898908e-01,-1.274441853301227390e+00,-4.218739440301164656e-01,5.358237366486185566e-02,-3.857394389472574292e-01,2.695085344465424360e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-8.063452836100327981e-02,-1.761729536553223452e-01,3.359611398425525475e-01,-5.975025935025436441e-01,4.328268777495813402e-01,-6.924562798204229042e-01,-5.126497543762646991e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.820279436934268191e-01,-1.339752416529436663e-01,8.213820370492592726e-01,-1.364773886374220369e-01,9.155017011301336272e-01,-1.060516488868221474e+00,-5.126497543762646991e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,2.094954492825397696e-01,1.003800104188968589e+00,6.163996465413565939e-01,1.049015995301461945e+00,5.190188104961085402e-01,1.761278447164901007e+00,2.001430459697044029e+00,3.308849194422014861e+00
-1.000000000000000000e+00,1.369629548716553014e-01,4.927389254934944618e-01,2.157155643083887853e-01,3.465013974117526763e-01,-1.188014918281924959e-01,-7.902259807409194037e-02,4.929823312530589585e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-9.510244612916349816e-01,-1.335828594609579145e+00,-7.999156894482871705e-01,-1.409785097312519664e+00,-2.463222062533731549e+00,-1.428576697916020155e+00,2.504246502511705774e+00,-7.326830956410945728e-02
-1.000000000000000000e+00,1.003108965260424666e-02,-4.684311812273518338e-01,-7.248630819001179448e-01,1.707623430823064004e+00,-7.049066345045770232e-01,2.067995288038066537e+00,2.224904256503560607e+00,-7.326830956410945728e-02
1.000000000000000000e+00,1.732292020770962448e-01,1.100698553972208726e+00,2.625225668653115574e-01,-3.121060381098494374e-01,1.018932020425966423e+00,-5.084261752965236747e-01,-9.833711561602995199e-03,-7.326830956410945728e-02
-1.000000000000000000e+00,1.913623256798192840e-01,5.357014502429463532e-02,4.574172413049119035e-01,-5.975025935025436441e-01,-4.984794563097039166e-02,-1.767922989945884191e-02,2.695085344465424360e-01,-7.326830956410945728e-02
1.000000000000000000e+00,-9.876765196372633282e-02,-1.112337008819203499e+00,-1.861546928476421670e+00,-6.194561746865969720e-01,-6.359530883073555296e-01,-1.060516488868221474e+00,-5.126497543762646991e-01,-7.326830956410945728e-02
1.000000000000000000e+00,5.902910449396928660e-01,3.880260845987028029e-01,1.563997938267714938e-01,1.334412550694155764e+00,3.293965584537490998e-01,-6.311129116457898647e-01,4.929823312530589585e-01,-7.326830956410945728e-02
-1.000000000000000000e+00,-5.520957420317639253e-01,-9.169772310304135088e-01,-1.792143441926501879e+00,-8.828991488952377953e-01,-1.704733054364292455e+00,2.890376109737066712e-01,-1.015465797190926445e+00,-7.326830956410945728e-02
